"globalid","bv_7gr_gi","bv_7jb_ba","bv_7jb_bt","bv_7jb_si","bv_7tk","bv_7se","bv_ad_te","bv_km_bt","bv_km_tk","bv_km_se"
"{6FB0CBE8-1A7E-4FA5-87A4-9DDB34A08812}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{582EA3F9-A36F-4B04-8DB2-3A8BC415FCEB}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_1",NA,"7KM-BT_0","KM-TK_0","KM-SE_1"
"{D6E94E40-4258-4443-9C4D-3B298FFB7F8A}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{25105BB8-5D0F-4A31-9FE1-85BBDCE7F3BF}","","7JB-BA_2","7JB-BT_1","7JB-SI_1","","",NA,"7KM-BT_0","",""
"{30F9A3F7-F33D-4ECD-858F-2571D46ADC65}","","","7JB-BT_1",NA,"7TK_0","7SE_1",NA,"7KM-BT_0","KM-TK_0","KM-SE_1"
"{53EA8DC2-6857-47AD-A1E5-40AF1F7142A5}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_1",NA,"7KM-BT_0","KM-TK_0","KM-SE_1"
"{04B04BD4-0368-49DE-9B30-7F92E1406327}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{280C820C-F5F2-4B86-A496-965CF32F1FD0}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{527A6F6A-6AEE-4E1E-BFCF-6A2BD6199648}","","","7JB-BT_1",NA,"7TK_0","7SE_1",NA,"7KM-BT_0","KM-TK_0","KM-SE_1"
"{A4BDB4DB-DF30-4F01-88BE-F2F778A102C3}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_1",NA,"7KM-BT_0","KM-TK_0","KM-SE_1"
"{0E8168A8-D44A-4C12-AF5F-28683831F9B9}",NA,"7JB-BA_2","7JB-BT_1","7JB-SI_1",NA,NA,NA,"7KM-BT_0",NA,NA
"{D5BE3C39-CB98-4909-A9C2-E16A3E0CE79A}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_1",NA,"7KM-BT_0","KM-TK_0","KM-SE_1"
"{1494F393-C469-477A-A406-696B54ADA294}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{FD52919A-7A84-45B7-8DDF-4C99F8830C74}",NA,"7JB-BA_2","7JB-BT_1","7JB-SI_1",NA,NA,NA,"7KM-BT_0",NA,NA
"{014FF161-D413-48D5-9B4F-905D4315E345}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_1",NA,"7KM-BT_0","KM-TK_0","KM-SE_1"
"{69DA9838-E91E-4420-BAB2-DE47A26BD2B1}",NA,"7JB-BA_1","7JB-BT_1","7JB-SI_1","",NA,NA,"7KM-BT_0","",NA
"{A621949F-8281-4A23-BCA1-41BE36BED097}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{B431AC6B-52E9-43EA-9FE7-0514A9E0A117}",NA,NA,"",NA,"","",NA,NA,"",""
"{B65E48C5-33A1-4F50-BD50-D98B00072955}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{495286BE-1959-4754-90C1-52C523D36639}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{4BE18357-A878-4159-9446-98E7FC0ABD15}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{5ABF66DF-A976-48A2-A02B-B6D2061DE60B}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{7DD3D1D8-244B-4450-8DBA-0E2D6B8EBE07}","","7JB-BA_2","7JB-BT_1","7JB-SI_1","","",NA,"7KM-BT_0","",""
"{C4784BDF-8100-4B5E-849C-173773CD15D8}","","7JB-BA_2","7JB-BT_1","7JB-SI_1","","",NA,"7KM-BT_0","",""
"{FA08B8A6-3CC2-468B-A469-26C154568F0A}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{074C15DF-B6FB-445C-AB4F-C763A8F83B2B}","","","",NA,"","",NA,NA,"",""
"{75110F58-A274-467B-9AFD-F5CBB6DA6EBC}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{9596CF64-7B38-4FD0-9BCC-4678D29731C7}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{AEA53CC9-5BD8-46D1-9690-61340A60AC0E}","7GR-GI_1","7JB-BA_2",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{3D794E39-F22A-45AF-9309-388AA52B990D}","","","7JB-BT_1",NA,"7TK_1","7SE_0",NA,"7KM-BT_0","KM-TK_1","KM-SE_0"
"{87DFC41C-4FDF-4215-AEF7-08A4119A5BA7}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{8B3AD997-43A6-4561-8BF9-6DD57FD87DCA}","7GR-GI_3","7JB-BA_2","","7JB-SI_1","7TK_0","7SE_0","AD-TE_c",NA,"KM-TK_0","KM-SE_0"
"{F03A9C55-CF9E-4B5D-B587-46565E6FCD24}","7GR-GI_1","7JB-BA_1","","7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{A34ED1A9-FBC2-4A67-B3B3-A3ECED02F8E6}","","7JB-BA_2","7JB-BT_2","7JB-SI_1","","",NA,"7KM-BT_1","",""
"{8D727EED-98CC-47F6-BC9C-29BDE87596D5}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{9C29B87B-B5BE-4DB3-895E-1288DC945A8E}",NA,NA,"7JB-BT_2",NA,"7TK_1","7SE_1",NA,"7KM-BT_1","KM-TK_1","KM-SE_1"
"{B65CF7EE-3757-4A0B-B924-EC81AD0657D4}","7GR-GI_1","7JB-BA_2",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{C5E1A759-2D5D-4571-B0B0-A41BB9E128DF}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{3137BA3D-B5B6-4D58-87CB-D9B1B1E5EB2B}","","7JB-BA_2","7JB-BT_1",NA,"","",NA,"7KM-BT_0","",""
"{CF2B942D-930C-4133-90C2-20E8E3260AE0}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_1",NA,"7KM-BT_1","KM-TK_0","KM-SE_1"
"{F6C7724C-2217-463B-814B-3A44EB1AF0EC}","","","7JB-BT_1",NA,"7TK_2","7SE_0",NA,"7KM-BT_0","KM-TK_2","KM-SE_0"
"{805A5EC0-ACD6-4751-BDDE-AC9FE385B4D7}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{CC59FBB8-75FF-421A-A721-E7E385425C8C}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{9879CDC1-3861-4391-9C53-26F7024825BB}",NA,NA,"7JB-BT_2",NA,"7TK_1","7SE_1",NA,"7KM-BT_1","KM-TK_1","KM-SE_1"
"{A1BC3B73-34A8-4B25-808A-758D834FC9FD}","","","",NA,"","",NA,NA,"",""
"{E8B73E72-047F-4FFE-9D63-DEF293426884}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{C56CC084-D848-4326-9705-B0CEA1461397}","","","",NA,"7TK_0","",NA,NA,"KM-TK_0",""
"{EF312F14-4EC4-4621-95A6-21A5B7855C38}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{983D6A16-25A9-4A1A-A587-FF15B1EBC2DB}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{5E2D7C0E-BFB9-414C-9BEB-6BF5FC6118AF}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{E215CDF9-A6BE-4115-AABD-BBABED67D2A9}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{49E6F16C-A8FE-481C-8AC4-4BC5135761F2}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{A53F660E-5A75-4769-8A7C-15E4E86972D7}",NA,NA,"7JB-BT_1",NA,"7TK_2","7SE_1",NA,"7KM-BT_0","KM-TK_2","KM-SE_1"
"{E3BBA097-AC81-44E3-B7C6-ACB35CBD6EA6}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{C957A580-D5E3-4282-A6DE-F059E53C4233}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{0721857B-7DF9-442B-B0F9-376048C0D6E4}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{045D9D85-214F-444A-9B59-17BB10482821}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{37378F11-59B6-42A9-A4A2-6755E86F3B77}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{8EC36F40-A87C-4C0A-A9D0-FEDE9A8F0086}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{3707AFF7-4684-4A54-96FF-0077D0E389D7}",NA,NA,"7JB-BT_2",NA,"7TK_1","7SE_1",NA,"7KM-BT_1","KM-TK_1","KM-SE_1"
"{81974229-8462-4878-ACCC-3E9E6C7ABA4B}",NA,NA,"7JB-BT_1",NA,"7TK_2","7SE_1",NA,"7KM-BT_0","KM-TK_2","KM-SE_1"
"{D65DF137-CB4A-4DE2-8B08-6566A2BDA18D}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{D9E7C4F9-6E20-491F-82B7-FDC79E60135F}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{7A8CBA85-872B-4B52-8E2A-FEBCC5A603E6}",NA,NA,"7JB-BT_4",NA,"7TK_2","7SE_1",NA,"7KM-BT_3","KM-TK_2","KM-SE_1"
"{C9F6B81F-A881-4BFC-9496-89BD87AB68D5}",NA,NA,"7JB-BT_3",NA,"7TK_0","7SE_1",NA,"7KM-BT_2","KM-TK_0","KM-SE_1"
"{BDA5D505-7923-455B-BC76-C3962320D754}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{856045C5-DDD8-4BE2-BDC0-ADA1EBCAB63A}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{1CBC8A9E-BFFA-43B8-9E55-E35BE60D2B21}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{9535B204-4681-4B5C-BBD1-30889FB2651B}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{E2F6ECC9-F928-45AB-A642-0B42E8699E23}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{18453C8C-2456-400D-BF0E-E1A0F3DD81EC}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{20EAAC03-9357-4B11-A0E8-F5EC34D1A930}",NA,NA,"",NA,"","",NA,NA,"",""
"{EEAC245F-D0C3-424E-8010-696DFCFCECD8}",NA,NA,"7JB-BT_2",NA,"7TK_1","7SE_1",NA,"7KM-BT_1","KM-TK_1","KM-SE_1"
"{293F30D6-F7AB-4D14-B147-32D1575ADFF7}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{AB1B9FD9-B635-4C61-A304-615417B67800}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{99F2E946-CA81-42D9-BEA4-D3E5F2DFCC40}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{44D0F134-0D43-48E5-891D-C85510BEED7E}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{7A202974-EEA2-46B8-BEB5-4738CD536B09}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{5BA83878-5E49-4648-BFC9-8FFFECB1B3E9}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{468FB957-E926-482E-A174-D2338003E071}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{97088D85-7ECF-4700-A77D-F654CCE42CE0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{5304CB51-0A64-425D-A340-641600A04AA4}","","","7JB-BT_1",NA,"7TK_0","7SE_1",NA,"7KM-BT_0","KM-TK_0","KM-SE_1"
"{8B701CAF-07B2-425D-8B66-2069F080A847}",NA,NA,"7JB-BT_1",NA,"7TK_3","7SE_1",NA,"7KM-BT_0","KM-TK_3","KM-SE_1"
"{106360B7-4F8C-4371-A3A9-2A768F4FFFFD}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{7580C618-E44D-40DB-BBE3-D9E12B88C7C0}",NA,"7JB-BA_3","7JB-BT_3","7JB-SI_1",NA,NA,NA,"7KM-BT_2",NA,NA
"{EA7563A0-9464-4174-B906-1C5BBE72B656}",NA,"7JB-BA_2","7JB-BT_2","7JB-SI_1",NA,NA,NA,"7KM-BT_1",NA,NA
"{F47C3184-4620-4F76-82F3-AA6B4F47F9D5}",NA,"7JB-BA_1","7JB-BT_2","7JB-SI_1",NA,NA,NA,"7KM-BT_1",NA,NA
"{572B0791-7962-44E8-B7F2-64499B004CF3}",NA,NA,"7JB-BT_1",NA,"7TK_2","7SE_0",NA,"7KM-BT_0","KM-TK_2","KM-SE_0"
"{EECF6831-02F3-4E34-B248-F3BCB788C11F}",NA,NA,"7JB-BT_1",NA,"7TK_2","7SE_0",NA,"7KM-BT_0","KM-TK_2","KM-SE_0"
"{D1EBFA67-9324-48EE-A293-5F851AEDF51C}","","7JB-BA_2","7JB-BT_3","7JB-SI_1","","",NA,"7KM-BT_2","",""
"{DCDC9AA3-562D-416E-94D1-D862AFFE6A4C}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{B1DA987A-4B7A-4474-8ED4-093690E8C257}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{ED50A436-CFB1-47DE-85B7-27072AC18B8F}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{F8D1D852-7F95-42CF-824B-E9873EAE29BF}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{4BCA06FD-5003-4FEA-A742-B6AB07C1441F}",NA,NA,"7JB-BT_1",NA,"7TK_2","7SE_0",NA,"7KM-BT_0","KM-TK_2","KM-SE_0"
"{0BF61046-92EF-4629-BBFA-8B6BBE66A9FE}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{0D32CACB-FFE2-4BE4-AA5B-AD052AC58720}",NA,"7JB-BA_1","7JB-BT_1","7JB-SI_1","","",NA,"7KM-BT_0","",""
"{4B727F09-ED63-4662-8EBA-73378FF14189}",NA,NA,"7JB-BT_1",NA,"7TK_1","7SE_0",NA,"7KM-BT_0","KM-TK_1","KM-SE_0"
"{984FC7F2-7DCE-433B-97D1-FE9DFD316AC3}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{09BC7E77-62DD-474D-B37C-46ACB321FAD4}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{C3CE920F-B7D8-4D73-95DA-FCB582855E2E}",NA,NA,"7JB-BT_1",NA,"7TK_2","7SE_0",NA,"7KM-BT_0","KM-TK_2","KM-SE_0"
"{413D667A-1C93-4344-8C6C-94BC55FE105D}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{B7BAA0D8-E4E0-4B83-BB00-E0A65B421150}",NA,NA,"7JB-BT_1",NA,"7TK_2","7SE_0",NA,"7KM-BT_0","KM-TK_2","KM-SE_0"
"{0B71915D-583E-445B-8B22-29FE8327D494}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{9BB126F6-CCF7-4876-99B1-FED8CE408235}","","","7JB-BT_1",NA,"7TK_2","7SE_0",NA,"7KM-BT_0","KM-TK_2","KM-SE_0"
"{BFAC91C8-7B69-4D0D-A59E-2A56D70B4116}",NA,NA,"7JB-BT_1",NA,"7TK_3","7SE_0",NA,"7KM-BT_0","KM-TK_3","KM-SE_0"
"{B88A9A01-2ECE-488F-8706-150CC657FD58}","","","7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{B67D4E6B-F5D9-4383-8F7A-312B8A0D3175}","","7JB-BA_3","7JB-BT_2","7JB-SI_1","","",NA,"7KM-BT_1","",""
"{0F7DB72E-EEB0-4003-B910-BC9262BE9E1B}","","7JB-BA_3","7JB-BT_2","7JB-SI_1","","",NA,"7KM-BT_1","",""
"{35646985-CFF2-4E8F-AD05-FBF64B3FD5BB}","","7JB-BA_2","7JB-BT_3","7JB-SI_1","","",NA,"7KM-BT_2","",""
"{BC68202F-95D5-4228-B819-563EB247317A}",NA,"7JB-BA_3","7JB-BT_2","7JB-SI_1",NA,NA,NA,"7KM-BT_1",NA,NA
"{96B6E057-1EA6-4E48-91BA-7BC4D5929AD2}","","7JB-BA_3","7JB-BT_3","7JB-SI_1","","",NA,"7KM-BT_2","",""
"{3080BD8C-C463-40A8-A577-80D65F81F9CD}","","7JB-BA_4","7JB-BT_3","7JB-SI_1","","",NA,"7KM-BT_2","",""
"{D251F75B-2B93-4796-9A36-89312B000AE5}","","7JB-BA_3","7JB-BT_3","7JB-SI_1","","",NA,"7KM-BT_2","",""
"{7866C560-0A93-4037-A0D3-3A775589178A}","7GR-GI_1","7JB-BA_3","","7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{55196D15-B003-49E3-82D6-48409D9188BE}",NA,"7JB-BA_2","7JB-BT_2","7JB-SI_1",NA,NA,NA,"7KM-BT_1",NA,NA
"{69291E2A-853D-49BD-A5BB-F1A2C849CDAA}",NA,"7JB-BA_2","7JB-BT_2",NA,NA,NA,NA,"7KM-BT_1",NA,NA
"{7581B53C-BF6F-40F3-9A83-51FBA05462D2}",NA,NA,"7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{C948C44D-C95F-4408-8684-58899520B959}","","","7JB-BT_2",NA,"7TK_0","7SE_0",NA,"7KM-BT_1","KM-TK_0","KM-SE_0"
"{FC9C1869-D634-458B-B6F4-C03ED5D0AE20}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{566C5655-E025-43F4-9121-F6AAE69F5467}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{E1B51311-07EB-4645-AB54-C4AC4ABF998B}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{E0D425D8-E42C-4290-B3CD-F7C5536F76AF}","7GR-GI_5","7JB-BA_2",NA,"7JB-SI_1","7TK_2","7SE_2","AD-TE_e",NA,"KM-TK_2","KM-SE_2"
"{F57DFCB6-4566-475E-8795-AD4F5248BD84}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{3358784E-6BF9-48BE-8267-815007904DEC}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{C32CA961-FA13-469E-9E19-F681E9109162}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{DAD072BB-8EC1-4256-B4EC-4AA376C9445F}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{044F8120-02D0-480C-AE65-CAA94A228251}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{BBA36014-1404-45F9-843F-EFD575B70DFB}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{DE61064A-13C0-48B5-8330-7BE9E26FB3C9}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{8D6E2251-5858-424E-9DFB-95B11DEAD444}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{8987AB18-83CF-4A31-B5CA-BADF14CE64E6}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{0103A9EA-1DC9-44F0-A718-01604E43C7AB}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{4E8D7538-364A-484E-9CC3-166CB6446EAA}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{3860CC76-0B6F-4CBA-87FC-19A86DC3C5B7}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{6F6EF3EE-036C-4368-9130-783D141C8B13}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{2443E68E-E4D1-441E-9A1D-D345CB59FA16}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{64EA6507-F376-4DCB-9320-680ECBE6B7A8}","","7JB-BA_3","7JB-BT_2","7JB-SI_1","","",NA,"7KM-BT_1","",""
"{897108B7-F2AF-411C-82E5-A5D8A2C36E28}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{A0D23519-8F91-4538-BF01-D9F58D957E8A}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{420308E3-A07D-4D57-8382-D021A68F1B59}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{C46DA0FE-1A63-4658-B5C7-404A81653A81}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{DF900414-E67E-44A6-AEFB-5435F0FF991E}",NA,"7JB-BA_3","7JB-BT_3","7JB-SI_1",NA,NA,NA,"7KM-BT_2",NA,NA
"{DB908993-3A64-4270-BCED-5759FA9995C9}",NA,"7JB-BA_4","7JB-BT_3","7JB-SI_1",NA,NA,NA,"7KM-BT_2",NA,NA
"{A133C43D-F9EE-4C56-9E22-DD5BA82922E2}","7GR-GI_1","7JB-BA_1","",NA,"7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{4B68FACE-D515-4A95-8640-577D3E1BA938}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{2513CA4C-0929-41FC-83EE-58ED67D51329}",NA,"7JB-BA_2","7JB-BT_2","7JB-SI_1",NA,NA,NA,"7KM-BT_1",NA,NA
"{30638ED2-63B3-4F86-BFE5-B21CF8E07F84}","","","7JB-BT_1",NA,"7TK_1","7SE_1",NA,"7KM-BT_0","KM-TK_1","KM-SE_1"
"{0DAAE4A9-9A12-4BF8-B297-4CDAAFC8CD10}","","","7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{232C589D-D7A2-4C4C-B771-794A0FCDC498}","","","7JB-BT_1",NA,"7TK_3","7SE_0",NA,"7KM-BT_0","KM-TK_3","KM-SE_0"
"{CFA77C72-2764-4C5F-900B-BCD17777DA6D}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{EF196C55-0DAC-4E05-B3DD-1F0BC0E26295}",NA,NA,"7JB-BT_2",NA,"7TK_1","7SE_0",NA,"7KM-BT_1","KM-TK_1","KM-SE_0"
"{2596A3D9-DDA2-4FEB-9AEE-594867944CF5}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_1",NA,"7KM-BT_0","KM-TK_0","KM-SE_1"
"{38028E51-C0F7-4546-8BFF-0F607B4E32BD}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{A8ADA519-4C78-4249-B5DF-A69F470DD546}","7GR-GI_3","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_c",NA,"KM-TK_0","KM-SE_0"
"{E70E4CF9-8BE5-4888-A155-16A22DEC4283}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_3","7SE_0","AD-TE_0",NA,"KM-TK_3","KM-SE_0"
"{5AE3F759-A477-4594-9EEF-00A584540F36}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{C54AB561-9C7A-4FD0-B65D-0AFE7ECAB2D1}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_X","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{A2C25D71-3EF2-4D03-8F5F-97C4FF22D22A}","7GR-GI_4","7JB-BA_1",NA,"7JB-SI_X","7TK_0","7SE_0","AD-TE_d",NA,"KM-TK_0","KM-SE_0"
"{3C363C30-4CE0-4ECA-B3FD-90DBCB47EB35}","","","",NA,"","",NA,NA,"",""
"{698EC167-8BC6-4970-9831-63D9D967ECB3}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_0",NA,"7KM-BT_0","KM-TK_0","KM-SE_0"
"{59CC8327-48A7-46B8-B3F1-26EC58A5397B}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"{7E2AF641-B2CA-463A-A96A-3C58F9CAB00C}",NA,NA,"7JB-BT_1",NA,"7TK_0","7SE_1",NA,"7KM-BT_0","KM-TK_0","KM-SE_1"
"{4586014D-A5EC-4E54-9FFE-AEF6E06AB4EB}","7GR-GI_1","7JB-BA_1",NA,"7JB-SI_1","7TK_0","7SE_0","AD-TE_0",NA,"KM-TK_0","KM-SE_0"
"{15C8C26A-5C51-4FC4-BC00-B0E5F9766033}",NA,NA,"7JB-BT_4",NA,"7TK_0","7SE_0",NA,"7KM-BT_3","KM-TK_0","KM-SE_0"
