"globalid","kartleggingsenhet_1m2","ano_GT"
"{20E88ECE-B79B-46E2-AAD5-EA04F734875C}",NA,NA
"{C0F22D7D-E74A-4B18-B504-D41613321376}",NA,NA
"{4A62F597-BFCF-48D5-AEB5-3B8CD59E9C29}",NA,NA
"{0FA76E94-E091-4467-B195-B7F02BDE38EE}",NA,NA
"{06E2BFCE-9377-4D93-AC17-4800BAE9F11C}",NA,NA
"{1FDAFE2B-28D1-4A9C-9DD2-1B82F7D73663}",NA,NA
"{D85C1A7B-0D1C-410D-896F-7402051D4723}",NA,NA
"{A3DB1023-F1CB-40E8-9D1F-5FD8506AC51E}",NA,NA
"{85CB0E15-94DA-4DC3-8986-2B5F1B109DD9}",NA,NA
"{9034BF44-3465-48AB-8370-0436D6A5065B}",NA,NA
"{542C6A7D-663D-4AA1-811D-AF44E12BFCA4}",NA,NA
"{760A0642-8F2D-40A4-9E46-24518E31E807}",NA,NA
"{F39FEA4F-6DB7-4263-A775-EC0018BF18E2}",NA,NA
"{9763414B-A743-454A-956A-4263FCF8C82B}",NA,NA
"{52A6285B-FDAF-43AA-B7F2-6134D37D6D7E}",NA,NA
"{4605E7C2-7FC6-4F60-A698-812A1D79E21F}",NA,NA
"{5A0BE4CC-41F9-44D0-9F0E-6B40F645C278}",NA,NA
"{18049C23-9AFE-4FC8-8FC4-12D0621BE979}",NA,NA
"{56ADC5FA-2C16-45F3-81B3-51FC6D6E5E22}",NA,NA
"{6754E06B-2023-41F8-B9CA-97310DC06CF4}",NA,NA
"{35F6EFE6-74CD-4385-BD05-AC09F079B8C5}",NA,NA
"{6DF03B49-CCF5-4342-AD20-2155EF059604}",NA,NA
"{4F03814D-92D4-43D7-8EB6-09D4FA7FC304}",NA,NA
"{1D177FC3-58CA-43CD-9F8D-0778AB8A3E80}",NA,NA
"{D57803A3-D196-4F22-BDA5-2D53CDC1AAE1}",NA,NA
"{A7D87059-667F-47E2-B7BC-2407B008FCC0}",NA,NA
"{5AD00A05-F975-47AD-850A-15DF41CF1739}",NA,NA
"{CDBEEF94-1D10-491E-863B-562A1D55841E}",NA,NA
"{918CAA61-AA77-47EA-9C55-19238E2A9843}",NA,NA
"{A4A8416D-CCF0-49F7-970E-F44F95E0AA6A}",NA,NA
"{C54162D2-BE60-4ECD-A1D2-352C45320268}",NA,NA
"{A9277D8A-49AA-44BD-A1C4-FFE5638E3F5D}",NA,NA
"{CDD6CE3D-0024-497F-9640-0883FCA772EE}",NA,NA
"{53B4038B-A4D3-4CCA-B107-02832C51DC69}",NA,NA
"{4C4FD679-5F53-4321-987B-A8A950E1E1D2}",NA,NA
"{B0280E0B-7F62-40A2-82DB-769A52893679}",NA,NA
"{57B790F9-CABB-4209-AB75-B0A779129749}",NA,NA
"{2424052A-D607-4B09-99D7-8EDFAF541439}",NA,NA
"{B0FB8971-BCF8-4E94-B8E4-6E8C81CBD1A7}",NA,NA
"{71B0004A-4501-45EA-9457-6F2EE141C3FB}",NA,NA
"{535508A8-AB7A-43CD-86B8-34A40B6DEE85}",NA,NA
"{BAA8A334-DF3F-42E4-9256-2D89A1207FA1}",NA,NA
"{E267F778-8494-49FE-992D-C27FC16AFCDB}",NA,NA
"{4F1B8D05-6D15-4ECE-86D8-B0B79C0E66A6}",NA,NA
"{85B38551-ADFF-43B2-AB36-1160A71BD5E0}",NA,NA
"{928E179C-F0BE-4C68-BB69-F75628C704AF}",NA,NA
"{059590ED-39B2-48BB-B75B-DA94C84151F6}",NA,NA
"{5671C009-9F8C-4C0F-93DC-97C42043EB85}",NA,NA
"{016E6A1F-56F2-432C-A8FE-7CB555B820E8}",NA,NA
"{A2F68B45-637A-45CC-86E0-FCDC9622F3C7}",NA,NA
"{32821851-F00F-4E8C-A029-2910E600B419}","T4-C-1","NA T4-1"
"{F81D7266-AD72-4D29-A4EA-C48F3A58B431}","T4-C-18","NA T4-18"
"{0C355368-B7E2-4DA3-B116-55D26CBA7570}","T4-C-5","NA T4-5"
"{903A0D16-7117-40BD-AC44-4E35A9BBB7F3}","T4-C-5","NA T4-5"
"{69883E92-D681-40EF-AFFE-C9A996F84458}","T4-C-1","NA T4-1"
"{8BEB747D-382E-4284-BA49-D86A35BD49ED}","V1-C-5","NA V1-22"
"{8BEB747D-382E-4284-BA49-D86A35BD49ED}","V1-C-5","NA V1-21"
"{1A119F5A-2821-488A-A51B-5313FE1D16DF}","V1-C-5","NA V1-22"
"{1A119F5A-2821-488A-A51B-5313FE1D16DF}","V1-C-5","NA V1-21"
"{F5F77B1D-E768-43A2-A686-07B9599EBBDD}","T4-C-9","NA T4-9"
"{FE3F5435-4EDE-4300-8398-99311FD02B7B}","T4-C-1","NA T4-1"
"{9402421A-8A8B-48B7-BA9C-1F0AB48D167C}","T4-C-5","NA T4-5"
"{E11DD0BE-6FB8-4DAE-8A40-1DEEB3C5D954}","T4-C-1","NA T4-1"
"{409274C5-8BA8-4704-8FB5-57F8A595748E}","T4-C-1","NA T4-1"
"{A045DC2F-01EB-4FD9-8966-3D5B1068CAEF}","T4-C-18","NA T4-18"
"{8A88CD43-39D6-40FC-AF3E-466493DA2C47}","T4-C-2","NA T4-2"
"{2D17700F-57AD-4C8D-BEFD-D201E880227F}","V1-C-5","NA V1-22"
"{2D17700F-57AD-4C8D-BEFD-D201E880227F}","V1-C-5","NA V1-21"
"{76DAD042-9144-453C-A86C-6B5697289BCE}","V1-C-5","NA V1-22"
"{76DAD042-9144-453C-A86C-6B5697289BCE}","V1-C-5","NA V1-21"
"{9027C96A-0BD6-48F6-9072-2BB4BC908420}","T4-C-2","NA T4-2"
"{134E5D6C-5B98-41C5-8FBC-B8B6C634FF81}","T4-C-1","NA T4-1"
"{CF9983F9-D0F5-4B6A-BC48-6569FA66866A}","T4-C-2","NA T4-2"
"{034452CE-AB3C-40E5-9DF9-C017B5CB58BD}","T4-C-2","NA T4-2"
"{8E3D1090-4C46-4731-A771-195AE5EF53F4}","T4-C-3","NA T4-3"
"{C9163BF6-A28E-4C47-B42B-F49036CB8856}","T4-C-1","NA T4-1"
"{BF8FDDD9-3746-4A53-8F20-05DC981A44C7}","T4-C-2","NA T4-2"
"{29D29747-AE63-4D4B-8717-5F7319314718}","T4-C-2","NA T4-2"
"{037A8CA5-7F53-4809-B627-F26BC2D8BCAA}","T4-C-2","NA T4-2"
"{F2A5B040-314B-470D-ABA4-7BCDB852493F}","T4-C-2","NA T4-2"
"{0FB1E833-CAE1-49BA-90F9-F7470F301851}","T4-C-2","NA T4-2"
"{8AB3CB27-D0CC-40A6-81B0-684E11E960D5}","T4-C-3","NA T4-3"
"{F2D2CD36-DAAC-4C8C-B62D-0F72503184F7}","T4-C-2","NA T4-2"
"{DE31B7F5-2100-4805-A290-CCB402C89A0E}","T4-C-2","NA T4-2"
"{D93CBD59-0156-460E-8397-CB47FD6DC113}","T4-C-1","NA T4-1"
"{190F2417-0A77-4934-95E7-BCF78624DF68}","T2-C-1","NA T2-1"
"{78FFE1CB-9EB3-466C-9BEA-73E0102B797A}","V1-C-5","NA V1-22"
"{78FFE1CB-9EB3-466C-9BEA-73E0102B797A}","V1-C-5","NA V1-21"
"{351381F8-D56D-4467-96C9-177CB17D272B}","T3-C-1","NA T3-1"
"{EABDD677-5856-45DE-B6AB-74D2AC0F3144}","V1-C-5","NA V1-22"
"{EABDD677-5856-45DE-B6AB-74D2AC0F3144}","V1-C-5","NA V1-21"
"{FC9C8F0E-7A1F-4C17-9561-DB536869B7F8}","T2-C-1","NA T2-1"
"{2EB9038D-0E25-408D-A6AC-ED28D5CEEEB7}","T3-C-2","NA T3-2"
"{9EAC694C-799B-4E9A-95AB-75306250E0D0}","T14-C-1","NA T14-1"
"{0580CBC6-FF37-41A2-964E-910614A6512A}","V1-C-5","NA V1-22"
"{0580CBC6-FF37-41A2-964E-910614A6512A}","V1-C-5","NA V1-21"
"{DE182C2B-1371-4E3F-BE0F-4C7320818F36}","T3-C-2","NA T3-2"
"{32073A2D-FD2C-455D-BB58-D4A0C8D3390A}","V1-C-5","NA V1-22"
"{32073A2D-FD2C-455D-BB58-D4A0C8D3390A}","V1-C-5","NA V1-21"
"{DE67B474-E09F-46DB-9DD0-5C3E62B9B695}","T14-C-2","NA T14-2"
"{98DAF68D-E2B0-46C7-9BDE-975229EDEBB4}","T4-C-2","NA T4-2"
"{C60D8C27-9329-4818-8C53-9CD73A15A339}","V1-C-5","NA V1-22"
"{C60D8C27-9329-4818-8C53-9CD73A15A339}","V1-C-5","NA V1-21"
"{97A59747-3498-4087-A4AE-C6C18B42496F}","V1-C-5","NA V1-22"
"{97A59747-3498-4087-A4AE-C6C18B42496F}","V1-C-5","NA V1-21"
"{5DF11B8C-5DE7-421C-8B4D-F3664523D098}","V1-C-5","NA V1-22"
"{5DF11B8C-5DE7-421C-8B4D-F3664523D098}","V1-C-5","NA V1-21"
"{69939C0F-332E-4BB1-AEF6-E161FBC40268}","V1-C-5","NA V1-22"
"{69939C0F-332E-4BB1-AEF6-E161FBC40268}","V1-C-5","NA V1-21"
"{796C2C11-9F67-4E66-BD35-4E74C81A40FD}","V1-C-5","NA V1-22"
"{796C2C11-9F67-4E66-BD35-4E74C81A40FD}","V1-C-5","NA V1-21"
"{F1EA4F97-FFA5-45E3-A81D-B58CC4C4CBF2}","V1-C-5","NA V1-22"
"{F1EA4F97-FFA5-45E3-A81D-B58CC4C4CBF2}","V1-C-5","NA V1-21"
"{E8EBE807-4454-4741-8F41-AA4B59818813}","T4-C-1","NA T4-1"
"{5F8ECC3D-F195-4154-8C4B-C63A9CED087C}","V1-C-5","NA V1-22"
"{5F8ECC3D-F195-4154-8C4B-C63A9CED087C}","V1-C-5","NA V1-21"
"{F34DD301-9D87-49E6-9FEF-3048493A41D5}","V1-C-8","NA V1-27"
"{F34DD301-9D87-49E6-9FEF-3048493A41D5}","V1-C-8","NA V1-29"
"{F34DD301-9D87-49E6-9FEF-3048493A41D5}","V1-C-8","NA V1-31"
"{F34DD301-9D87-49E6-9FEF-3048493A41D5}","V1-C-8","NA V1-28"
"{BD2652EF-B1D3-4E04-BC0A-0293A6EED2D8}","V1-C-8","NA V1-27"
"{BD2652EF-B1D3-4E04-BC0A-0293A6EED2D8}","V1-C-8","NA V1-29"
"{BD2652EF-B1D3-4E04-BC0A-0293A6EED2D8}","V1-C-8","NA V1-31"
"{BD2652EF-B1D3-4E04-BC0A-0293A6EED2D8}","V1-C-8","NA V1-28"
"{E1B4CDC0-A380-4964-B621-96208ADD6E8C}","T4-C-2","NA T4-2"
"{F0099205-59A4-43F1-982C-AE50D56AFFB1}","T4-C-18","NA T4-18"
"{53B1CCFF-67D8-4BB2-8BCA-25AD22FE014D}","T4-C-1","NA T4-1"
"{471EB1DE-ADBB-4121-9BC1-05928837D57F}","T4-C-2","NA T4-2"
"{AE2D8429-D482-4FFF-AE30-0046C589DFED}","T4-C-2","NA T4-2"
"{A1ECC62B-4052-486D-929B-7C7A86D41543}","T4-C-1","NA T4-1"
"{F7CFEE2D-AE40-49B7-84C6-60DB9A59CE97}","T4-C-1","NA T4-1"
"{FD1732FC-49FF-45D6-A34F-CDCB7FCC478D}","V1-C-8","NA V1-27"
"{FD1732FC-49FF-45D6-A34F-CDCB7FCC478D}","V1-C-8","NA V1-29"
"{FD1732FC-49FF-45D6-A34F-CDCB7FCC478D}","V1-C-8","NA V1-31"
"{FD1732FC-49FF-45D6-A34F-CDCB7FCC478D}","V1-C-8","NA V1-28"
"{C507540C-6134-4688-A398-0CD914555551}","V1-C-1","NA V1-5"
"{C507540C-6134-4688-A398-0CD914555551}","V1-C-1","NA V1-2"
"{C507540C-6134-4688-A398-0CD914555551}","V1-C-1","NA V1-3"
"{C507540C-6134-4688-A398-0CD914555551}","V1-C-1","NA V1-1"
"{C507540C-6134-4688-A398-0CD914555551}","V1-C-1","NA V1-4"
"{D3B4226E-E1EF-4CB4-9481-983D3020B35A}","T4-C-5","NA T4-5"
"{5B3E8B95-D4C5-4297-8F13-17EF87D31B5F}","V1-C-1","NA V1-5"
"{5B3E8B95-D4C5-4297-8F13-17EF87D31B5F}","V1-C-1","NA V1-2"
"{5B3E8B95-D4C5-4297-8F13-17EF87D31B5F}","V1-C-1","NA V1-3"
"{5B3E8B95-D4C5-4297-8F13-17EF87D31B5F}","V1-C-1","NA V1-1"
"{5B3E8B95-D4C5-4297-8F13-17EF87D31B5F}","V1-C-1","NA V1-4"
"{D9BA8D21-C4F4-469C-A2E9-BC0D0C57A9AC}","T4-C-2","NA T4-2"
"{1FA9F94B-9883-4EBA-86F6-9CE1AC8AB0CC}","T4-C-1","NA T4-1"
"{8C281369-ABBE-45F8-9A68-AC50B85C44E8}","T4-C-3","NA T4-3"
"{BB1569F8-C4AB-4A68-995C-81F2DCBE6067}","T4-C-2","NA T4-2"
"{7997ECF7-89A7-4B56-9358-9F9591FD04ED}","T4-C-2","NA T4-2"
"{93F3C300-4965-4312-A89F-964C3DAFFF9D}","T14-C-1","NA T14-1"
"{1A192B8E-4D03-4E00-814C-805C08B037A4}","T14-C-1","NA T14-1"
"{959FD005-6AC3-4F6D-A5DD-5195D0D04646}","T3-C-4","NA T3-4"
"{6B00CB79-3BFF-44D7-AB38-DEA7816BEC29}","T14-C-1","NA T14-1"
"{ECAF7EAD-8B1E-4361-BD08-9DB9F1BA60B0}","T14-C-1","NA T14-1"
"{2CC331B8-CA8F-4468-99B4-F1C220013AFE}","T27-C-1","NA T27-1"
"{F7F3C06F-BD80-47AF-9AD3-941CEA6C4207}","T14-C-1","NA T14-1"
"{E45F925A-E880-4AA4-B1C0-6E617886059E}","T27-C-1","NA T27-1"
"{BD197D65-5BE8-42E6-8604-6AD05A0439C3}","T27-C-1","NA T27-1"
"{CEDE2350-F73F-4CB7-B666-6A22150F7518}","T3-C-1","NA T3-1"
"{E5CF3CEF-4D67-4BFC-97B4-2CF27D953592}","T7-C-2","NA T7-2"
"{79DDD5F1-1FE1-4F5D-81FB-04EBD3AB328E}","T7-C-2","NA T7-2"
"{983A4A0F-7282-47A0-8DEE-B4C0A09B8737}","T27-C-1","NA T27-1"
"{CBD2C467-1025-46EE-A0F4-B14CDCE76ED1}","T14-C-2","NA T14-2"
"{FD10FE13-C6FB-433B-96D4-5D1EE739A8BD}","T13-C-1","NA T13-1"
"{883EBE01-6AB6-4E6A-886D-8BDDF083F0CC}","T13-C-1","NA T13-1"
"{AEE26392-C624-43B6-B3D4-8E7F901431FE}","V1-C-6","NA V1-24"
"{AEE26392-C624-43B6-B3D4-8E7F901431FE}","V1-C-6","NA V1-23"
"{35F9ABB8-02E4-48E6-AA9D-451D5056FB31}","T3-C-4","NA T3-4"
"{CE6C031C-2E38-424A-BB29-47A226ED4B87}","T3-C-2","NA T3-2"
"{8BFDEDCB-02B9-486B-9AD9-55F24AA7A160}","T3-C-4","NA T3-4"
"{E6699BD7-89A9-4465-B62C-B7AC3AE9931B}","T3-C-1","NA T3-1"
"{869F21F3-3F3A-42FB-9204-EC2200B1B620}","V1-C-5","NA V1-22"
"{869F21F3-3F3A-42FB-9204-EC2200B1B620}","V1-C-5","NA V1-21"
"{3816A1B4-8594-4FC6-B5F0-A96E21206926}","T3-C-4","NA T3-4"
"{D725B4E6-D99D-4022-8CA1-3D7DE016A1C8}","T3-C-7","NA T3-7"
"{CB555E42-5523-4C6D-B1D5-82955E19E7BC}","T3-C-4","NA T3-4"
"{48DE420A-EB49-4117-A4CC-35EA66D2A60F}","T14-C-2","NA T14-2"
"{B1D78015-AD18-46D3-989F-E96640CB6859}","T3-C-2","NA T3-2"
"{03C9CEAE-586B-4E82-BF58-2260698ED32E}","V1-C-6","NA V1-24"
"{03C9CEAE-586B-4E82-BF58-2260698ED32E}","V1-C-6","NA V1-23"
"{D4DB5BE1-F77C-453E-AC04-4C991CB9F67E}","T3-C-2","NA T3-2"
"{AC48C4D3-5D28-4A63-B906-463FA61338B0}","T3-C-2","NA T3-2"
"{895B581B-31B3-4C23-ADF4-80464D23645A}","T14-C-1","NA T14-1"
"{3E38724A-1404-4F1B-96BD-C013310A2679}","T3-C-2","NA T3-2"
"{BB992970-9AAC-4B4D-8DB1-1EBF6101E85A}","T3-C-2","NA T3-2"
"{FC6BFEAE-0BCD-462C-8AD4-4B35BA491389}","V1-C-5","NA V1-22"
"{FC6BFEAE-0BCD-462C-8AD4-4B35BA491389}","V1-C-5","NA V1-21"
"{CE4B1B8A-631E-463D-AA62-9C345C41981C}","V1-C-7","NA V1-26"
"{CE4B1B8A-631E-463D-AA62-9C345C41981C}","V1-C-7","NA V1-25"
"{CE4B1B8A-631E-463D-AA62-9C345C41981C}","V1-C-7","NA V1-30"
"{1D82B8BA-3E66-4A60-A51C-546C82201CC2}","T3-C-4","NA T3-4"
"{B16826EE-6FDE-4248-AFB5-78267EE94572}","T18-C-1","NA T18-2"
"{B16826EE-6FDE-4248-AFB5-78267EE94572}","T18-C-1","NA T18-1"
"{09F9F1BE-75E3-40EC-8110-4CFE27442F6D}","T4-C-5","NA T4-5"
"{692A377A-FF3B-495B-B789-2A9DBE88616D}","V1-C-6","NA V1-24"
"{692A377A-FF3B-495B-B789-2A9DBE88616D}","V1-C-6","NA V1-23"
"{EA547EF0-C9EE-4EA3-A03A-68C84B9CF1BB}","T22-C-1","NA T22-1"
"{D95EF507-673B-46D1-9D22-7F3A23A603DD}","T22-C-3","NA T22-3"
"{9A4555CE-AEAD-49EC-AB12-AC72F28353D6}","T3-C-8","NA T3-8"
"{7EA8684D-9949-4665-9E2B-21851764AE64}","T7-C-3","NA T7-3"
"{4532B867-4FC1-4AB4-9F18-F3FE16BAE5C6}","T22-C-3","NA T22-3"
"{2BDE18DE-8A15-4921-AFDC-93DBD2668E91}","T22-C-1","NA T22-1"
"{C090922B-8FDF-4A33-83E9-0A101A0659BB}","T7-C-7","NA T7-7"
"{614032A9-5677-4098-B022-A1CA937B0F0E}","T22-C-3","NA T22-3"
"{DDDC9275-C0ED-497F-A85E-7691545169BA}","T22-C-3","NA T22-3"
"{F984932F-7BDC-4B4B-95A3-881616FA41F2}","T4-C-2","NA T4-2"
"{FB8398B7-2CD1-49A6-8EEB-395871B0365A}","T4-C-2","NA T4-2"
"{100A7CEE-2D23-4BF8-B930-462867551C19}","T4-C-6","NA T4-6"
"{7BCC1A8E-0356-4882-8CEA-14DC6891AA8B}","T4-C-18","NA T4-18"
"{82D10163-C46E-4F4B-9202-53EB950FFA9A}","T4-C-2","NA T4-2"
"{1B313CB2-2802-4276-B69F-25402C2F117E}","T4-C-18","NA T4-18"
"{214322A7-569A-45FB-895D-8AB31C0B4331}","T2-C-1","NA T2-1"
"{98764A63-4D06-45F6-ABF8-81F620C9BE71}","T4-C-5","NA T4-5"
"{4A95C983-AC95-4610-97B1-0099D16C9C64}","V1-C-5","NA V1-22"
"{4A95C983-AC95-4610-97B1-0099D16C9C64}","V1-C-5","NA V1-21"
"{DAC51277-4650-4143-A404-9A203F2C7180}","V1-C-1","NA V1-5"
"{DAC51277-4650-4143-A404-9A203F2C7180}","V1-C-1","NA V1-2"
"{DAC51277-4650-4143-A404-9A203F2C7180}","V1-C-1","NA V1-3"
"{DAC51277-4650-4143-A404-9A203F2C7180}","V1-C-1","NA V1-1"
"{DAC51277-4650-4143-A404-9A203F2C7180}","V1-C-1","NA V1-4"
"{E68FCDDA-9104-400A-9F02-1892CE9F481C}","T4-C-5","NA T4-5"
"{4F3B52A0-AC33-43ED-9C2A-163D81637C85}","V1-C-2","NA V1-9"
"{4F3B52A0-AC33-43ED-9C2A-163D81637C85}","V1-C-2","NA V1-6"
"{4F3B52A0-AC33-43ED-9C2A-163D81637C85}","V1-C-2","NA V1-8"
"{4F3B52A0-AC33-43ED-9C2A-163D81637C85}","V1-C-2","NA V1-7"
"{570D6604-14C7-4212-852F-56F743452C45}","V1-C-2","NA V1-9"
"{570D6604-14C7-4212-852F-56F743452C45}","V1-C-2","NA V1-6"
"{570D6604-14C7-4212-852F-56F743452C45}","V1-C-2","NA V1-8"
"{570D6604-14C7-4212-852F-56F743452C45}","V1-C-2","NA V1-7"
"{7ED8B162-C4C2-4137-A4D0-10F576D8E0BA}","V1-C-1","NA V1-5"
"{7ED8B162-C4C2-4137-A4D0-10F576D8E0BA}","V1-C-1","NA V1-2"
"{7ED8B162-C4C2-4137-A4D0-10F576D8E0BA}","V1-C-1","NA V1-3"
"{7ED8B162-C4C2-4137-A4D0-10F576D8E0BA}","V1-C-1","NA V1-1"
"{7ED8B162-C4C2-4137-A4D0-10F576D8E0BA}","V1-C-1","NA V1-4"
"{A87120E8-0BE1-4997-9F79-A73B280ACC1C}","V1-C-1","NA V1-5"
"{A87120E8-0BE1-4997-9F79-A73B280ACC1C}","V1-C-1","NA V1-2"
"{A87120E8-0BE1-4997-9F79-A73B280ACC1C}","V1-C-1","NA V1-3"
"{A87120E8-0BE1-4997-9F79-A73B280ACC1C}","V1-C-1","NA V1-1"
"{A87120E8-0BE1-4997-9F79-A73B280ACC1C}","V1-C-1","NA V1-4"
"{E3C7FBAF-6D37-4E78-A6EC-AA72EEE005DF}","V1-C-1","NA V1-5"
"{E3C7FBAF-6D37-4E78-A6EC-AA72EEE005DF}","V1-C-1","NA V1-2"
"{E3C7FBAF-6D37-4E78-A6EC-AA72EEE005DF}","V1-C-1","NA V1-3"
"{E3C7FBAF-6D37-4E78-A6EC-AA72EEE005DF}","V1-C-1","NA V1-1"
"{E3C7FBAF-6D37-4E78-A6EC-AA72EEE005DF}","V1-C-1","NA V1-4"
"{7697D2FD-6970-4CBE-B518-C2FD41E10D78}","T35-C-1","NA T35-1"
"{529142A8-3114-45D2-BE33-DDEDC8534DE7}","T44-C-1","T44-1"
"{203DF73C-41B9-4C75-B355-C99C4F2DFD61}","T35-C-1","NA T35-1"
"{204F4C3E-97E0-4DDD-8972-1A822AC1C3F4}","T35-C-1","NA T35-1"
"{23B4DFC3-0B44-4EC3-8FB6-FF4E69ACE2F8}","T35-C-1","NA T35-1"
"{DA71E06A-0AFE-4F35-9F9F-41AF625D2129}","T35-C-1","NA T35-1"
"{34889A08-6A5D-467F-B28E-9DECCD4BA022}","T35-C-1","NA T35-1"
"{8C30C8BC-2223-45EE-86EF-7682401EEBC3}","T35-C-1","NA T35-1"
"{F744620D-8610-4D18-9E17-B91343CC1B63}","T35-C-1","NA T35-1"
"{2D7E1D87-6758-4063-B1D0-AECE57A9DC4D}","T35-C-1","NA T35-1"
"{FC180025-868E-461D-8DA0-ED41AB97AEB9}","T35-C-1","NA T35-1"
"{7EFB48EA-73E6-4A7F-9B8E-E5541DEC48C0}","T35-C-1","NA T35-1"
"{DD8A4062-9344-4B40-888C-664159D6460A}","T35-C-1","NA T35-1"
"{A8AABDAC-B7D4-4D1D-8FC4-8EC2EB3DEEF0}","T13-C-2","NA T13-2"
"{9E96721C-EF6A-4DA1-86CC-4AA756803756}","T13-C-2","NA T13-2"
"{C8A3DEC3-B3A4-4145-8F2F-132EEFE9FC71}","T13-C-2","NA T13-2"
"{A3CEEAA8-4389-4218-9F04-B9221008078D}","T13-C-2","NA T13-2"
"{0AC7ED0B-A4EF-48AE-9E78-33A77A1BD0AD}","T1-C-1","NA T1-69"
"{0AC7ED0B-A4EF-48AE-9E78-33A77A1BD0AD}","T1-C-1","NA T1-61"
"{0AC7ED0B-A4EF-48AE-9E78-33A77A1BD0AD}","T1-C-1","NA T1-33"
"{0AC7ED0B-A4EF-48AE-9E78-33A77A1BD0AD}","T1-C-1","NA T1-62"
"{0AC7ED0B-A4EF-48AE-9E78-33A77A1BD0AD}","T1-C-1","NA T1-70"
"{0AC7ED0B-A4EF-48AE-9E78-33A77A1BD0AD}","T1-C-1","NA T1-41"
"{0AC7ED0B-A4EF-48AE-9E78-33A77A1BD0AD}","T1-C-1","NA T1-2"
"{0AC7ED0B-A4EF-48AE-9E78-33A77A1BD0AD}","T1-C-1","NA T1-21"
"{0AC7ED0B-A4EF-48AE-9E78-33A77A1BD0AD}","T1-C-1","NA T1-42"
"{0AC7ED0B-A4EF-48AE-9E78-33A77A1BD0AD}","T1-C-1","NA T1-1"
"{CEDA6A12-0B61-445F-8A79-D02243C5E5CA}","T1-C-1","NA T1-69"
"{CEDA6A12-0B61-445F-8A79-D02243C5E5CA}","T1-C-1","NA T1-61"
"{CEDA6A12-0B61-445F-8A79-D02243C5E5CA}","T1-C-1","NA T1-33"
"{CEDA6A12-0B61-445F-8A79-D02243C5E5CA}","T1-C-1","NA T1-62"
"{CEDA6A12-0B61-445F-8A79-D02243C5E5CA}","T1-C-1","NA T1-70"
"{CEDA6A12-0B61-445F-8A79-D02243C5E5CA}","T1-C-1","NA T1-41"
"{CEDA6A12-0B61-445F-8A79-D02243C5E5CA}","T1-C-1","NA T1-2"
"{CEDA6A12-0B61-445F-8A79-D02243C5E5CA}","T1-C-1","NA T1-21"
"{CEDA6A12-0B61-445F-8A79-D02243C5E5CA}","T1-C-1","NA T1-42"
"{CEDA6A12-0B61-445F-8A79-D02243C5E5CA}","T1-C-1","NA T1-1"
"{0CCB8626-8B83-444D-8AF9-456BEA0DA3C0}","T1-C-1","NA T1-69"
"{0CCB8626-8B83-444D-8AF9-456BEA0DA3C0}","T1-C-1","NA T1-61"
"{0CCB8626-8B83-444D-8AF9-456BEA0DA3C0}","T1-C-1","NA T1-33"
"{0CCB8626-8B83-444D-8AF9-456BEA0DA3C0}","T1-C-1","NA T1-62"
"{0CCB8626-8B83-444D-8AF9-456BEA0DA3C0}","T1-C-1","NA T1-70"
"{0CCB8626-8B83-444D-8AF9-456BEA0DA3C0}","T1-C-1","NA T1-41"
"{0CCB8626-8B83-444D-8AF9-456BEA0DA3C0}","T1-C-1","NA T1-2"
"{0CCB8626-8B83-444D-8AF9-456BEA0DA3C0}","T1-C-1","NA T1-21"
"{0CCB8626-8B83-444D-8AF9-456BEA0DA3C0}","T1-C-1","NA T1-42"
"{0CCB8626-8B83-444D-8AF9-456BEA0DA3C0}","T1-C-1","NA T1-1"
"{497BB851-DE64-4341-AEE1-9A8A782E12F3}",NA,NA
"{47536069-1429-4524-8028-DDBDF51AB8B4}",NA,NA
"{47AA61E5-A9CC-4C21-9984-AF3B8C2B9C01}",NA,NA
"{1022BD55-A0CE-4F04-87FA-5BBD1D5BA79F}","T3-C-1","NA T3-1"
"{41E1E5A1-6691-469B-914E-9759E6DB45CF}","T3-C-1","NA T3-1"
"{314352ED-39FF-4378-8F11-AE2BF8E7F9AD}","T3-C-1","NA T3-1"
"{059D1A37-A449-4DEE-A5CF-125BFDA20CC4}",NA,NA
"{8B5F3556-8E9A-4FBB-8153-46BD2D44C3D4}",NA,NA
"{A33FCE55-ED6E-437D-9E5E-3A16D53D88A6}",NA,NA
"{2750E5CC-461B-47AB-AB75-F6A95FE253A2}",NA,NA
"{D4B5D422-9F1E-488A-8BF8-8475E45F3A0A}","T44-C-1","T44-1"
"{845D691E-33A1-4EA4-9415-775E83CC36F0}","T44-C-1","T44-1"
"{9CE23F6C-7C0E-4F47-8C9A-A4CB14F04663}",NA,NA
"{550FF637-594B-4832-B28F-53ECDBEFA6D6}",NA,NA
"{980F2DEE-9720-4913-AFCD-85B727292F9E}","T35-C-1","NA T35-1"
"{1FEAB94C-88FF-49B8-AE33-E765D38C464C}","T44-C-1","T44-1"
"{4C89A734-33E1-4BD9-9B0D-5D986A4135E2}","T44-C-1","T44-1"
"{E61517F6-2FDC-468B-AEA3-3BB762754126}","T3-C-5","NA T3-5"
"{DFAC8A22-BF54-4096-BD9A-5305B5185BF8}","V1-C-6","NA V1-24"
"{DFAC8A22-BF54-4096-BD9A-5305B5185BF8}","V1-C-6","NA V1-23"
"{C18BDE11-A14E-4549-9B2F-991510453B8F}","T3-C-5","NA T3-5"
